Round 1  –  Family of sample_1
sample_126,0.51422
sample_127,0.7487
sample_128,0.36576
sample_129,0.82531
sample_131,0.93485
sample_132,0.55565
sample_133,0.8762
sample_134,0.96087
sample_135,0.91492
sample_136,0.67136
sample_137,0.30845
sample_138,0.25209
sample_140,0.52779
sample_141,0.71557
sample_142,0.7881
sample_144,0.39067
sample_145,0.44876
sample_146,0.70331
sample_147,0.82674
sample_149,0.87963
sample_150,0.81643
sample_151,0.31702
sample_153,0.34769
sample_154,0.93167
sample_156,0.43556
sample_157,0.71859
sample_158,0.50444
sample_159,0.412
sample_160,0.81379
sample_162,0.56467
sample_163,0.70976
sample_167,0.72397
sample_168,0.41037
sample_171,0.75583
sample_172,0.28183
sample_173,0.26944
sample_174,0.80269
sample_175,0.85862
sample_177,0.47595
sample_178,0.94555
sample_179,0.43551
sample_181,0.50571
sample_182,0.37485
sample_183,0.60658
sample_184,0.29496
sample_185,0.90827
sample_186,0.87223
sample_187,0.92785
sample_189,0.95526
sample_190,0.57223
sample_191,0.77925
sample_192,0.55283
sample_193,0.81448
sample_194,0.41527
sample_195,0.4654
sample_196,0.7819
sample_197,0.73605
sample_198,0.94813
sample_199,0.79455
sample_201,0.26751
sample_202,0.61343
sample_203,0.61533
sample_204,0.98779
sample_205,0.87684
sample_206,0.51887
sample_207,0.70029
sample_208,0.69162
sample_209,0.91761
sample_210,0.93237
sample_211,0.4668
sample_212,0.25815
sample_213,0.61974
sample_214,0.3111
sample_215,0.32249
sample_216,0.92795
sample_217,0.73242
sample_219,0.41211
sample_220,0.82754
sample_221,0.98223
sample_224,0.8822
sample_225,0.54026
sample_226,0.41101
sample_227,0.80907
sample_229,0.81602
sample_230,0.41863
sample_232,0.33364
sample_234,0.31937
sample_235,0.91212
sample_236,0.87377
sample_237,0.90028
sample_238,0.74689
sample_239,0.7853
sample_240,0.77741
sample_241,0.33286
sample_242,0.28744
sample_243,0.95972
sample_244,0.34695
sample_245,0.80677
sample_246,0.333
sample_247,0.93818
sample_249,0.46041
sample_250,0.64816
sample_252,0.94022
sample_253,0.3743
sample_254,0.71943
sample_255,0.37643
sample_256,0.83368
sample_257,0.77491
sample_258,0.68632
sample_259,0.48047
sample_260,0.52548
sample_261,0.83011
sample_262,0.29026
sample_263,0.93483
sample_265,0.59089
sample_266,0.82035
sample_267,0.47449
sample_268,0.74717
sample_269,0.79561
sample_270,0.48414
sample_271,0.31453
sample_272,0.81493
sample_273,0.60857
sample_274,0.88719
sample_275,0.52333
sample_277,0.81397
sample_278,0.36671
sample_279,0.48142
sample_280,0.58556
sample_281,0.52901
sample_282,0.29281
sample_283,0.48993
sample_284,0.77532
sample_287,0.87692
sample_288,0.29647
sample_289,0.87229
sample_290,0.89085
sample_291,0.32674
sample_293,0.30968
sample_294,0.94524
sample_295,0.62878
sample_296,0.83215
sample_297,0.83642
sample_298,0.85188
sample_299,0.60692
sample_301,0.88703
sample_302,0.54009
sample_303,0.54943
sample_305,0.83434
sample_306,0.88578
sample_308,0.59642
sample_309,0.4256
sample_310,0.78178
sample_311,0.40925
sample_312,0.68758
sample_313,0.54646
sample_315,0.36117
sample_316,0.34358
sample_317,0.98225
sample_318,0.50977
sample_319,0.77244
sample_321,0.82647
sample_322,0.81451
sample_324,0.33546
sample_325,0.76067
sample_326,0.57168
sample_328,0.59774
sample_329,0.59768
sample_330,0.42095
sample_331,0.86502
sample_332,0.83236
sample_333,0.74213
sample_334,0.76133
sample_335,0.687
sample_337,0.67748
sample_338,0.84009
sample_339,0.39845
sample_341,0.33804
sample_342,0.51611
sample_343,0.48303
sample_345,0.26749
sample_346,0.74861
sample_347,0.80353
sample_348,0.9475
sample_349,0.30201
sample_350,0.93627
sample_351,0.38089
sample_352,0.34981
sample_353,0.64679
sample_354,0.51243
sample_355,0.71958
sample_356,0.31901
sample_357,0.53865
sample_358,0.38851
sample_359,0.76345
sample_360,0.49521
sample_362,0.83102
sample_363,0.8306
sample_364,0.78043
sample_365,0.54683
sample_367,0.73476
sample_368,0.63514
sample_369,0.35806
sample_370,0.43476
sample_372,0.98484
sample_373,0.9348
sample_377,0.46832
sample_378,0.89795
sample_379,0.56504
sample_380,0.40642
sample_382,0.99096
sample_386,0.42998
sample_387,0.37253
sample_388,0.72966
sample_389,0.72378
sample_390,0.77056
sample_393,0.85072
sample_394,0.30706
sample_395,0.58665
sample_397,0.98042
sample_398,0.92156
sample_399,0.38581
sample_401,0.52388
sample_404,0.41812
sample_405,0.66145
sample_406,0.28592
sample_407,0.48527
sample_408,0.55053
sample_409,0.82165
sample_411,0.93237
sample_412,0.28144
sample_413,0.98931
sample_414,0.41007
sample_416,0.9542
sample_418,0.92776
sample_420,0.53349
sample_421,0.89584
sample_422,0.87349
sample_423,0.73023
sample_424,0.53087
sample_425,0.45665
sample_427,0.59231
sample_428,0.4855
sample_429,0.99055
sample_430,0.96428
sample_431,0.89378
sample_434,0.77232
sample_435,0.86311
sample_436,0.83159
sample_437,0.80072
sample_441,0.77166
sample_442,0.57738
sample_444,0.90047
sample_445,0.6209
sample_447,0.73338
sample_449,0.50123
sample_450,0.9066
sample_451,0.60059
sample_453,0.50923
sample_454,0.85884
sample_455,0.33357
sample_456,0.93826
sample_457,0.6566
sample_458,0.7143
sample_459,0.9579
sample_460,0.82956
sample_461,0.26824
sample_462,0.52973
sample_463,0.84784
sample_464,0.59806
sample_465,0.29109
sample_466,0.54813
sample_467,0.80658
sample_468,0.88528
sample_469,0.84743
sample_470,0.2965
sample_472,0.33338
sample_473,0.40901
sample_474,0.32457
sample_475,0.97463
sample_476,0.48323
sample_478,0.28456
sample_479,0.85836
sample_481,0.80896
sample_482,0.43258
sample_483,0.55163
sample_484,0.80033
sample_485,0.76793
sample_486,0.91898
sample_488,0.76594
sample_490,0.32783
sample_491,0.41992
sample_494,0.32505
sample_495,0.54772
sample_496,0.77695
sample_498,0.88014
sample_499,0.94192
sample_501,0.88349
sample_502,0.33814
sample_503,0.73892
sample_504,0.87251
sample_505,0.34587
sample_506,0.33646
sample_507,0.49129
sample_508,0.36622
sample_509,0.664
sample_511,0.60642
sample_512,0.353
sample_513,0.38293
sample_514,0.862
sample_517,0.50056
sample_518,0.80217
sample_519,0.57418
sample_520,0.5577
sample_521,0.96567
sample_523,0.31603
sample_524,0.83815
sample_525,0.85711
sample_527,0.8787
sample_528,0.98359
sample_529,0.86616
sample_531,0.73754
sample_532,0.70626
sample_533,0.55295
sample_534,0.26196
sample_535,0.46724
sample_536,0.59805
sample_537,0.59086
sample_538,0.68155
sample_539,0.94725
sample_541,0.94973
sample_542,0.29181
sample_544,0.95769
sample_545,0.69887
sample_546,0.46639
sample_547,0.49817
sample_548,0.95922
sample_549,0.53534
sample_550,0.43752
sample_553,0.76082
sample_554,0.80419
sample_555,0.46006
sample_556,0.49054
sample_558,0.59439
sample_560,0.74211
sample_561,0.49582
sample_562,0.88368
sample_564,0.92136
sample_565,0.43695
sample_566,0.48438
sample_567,0.79124
sample_569,0.42411
sample_570,0.63735
sample_571,0.44756
sample_573,0.52081
sample_574,0.86291
sample_575,0.89448
sample_576,0.48537
sample_577,0.37275
sample_579,0.88912
sample_581,0.67508
sample_582,0.95999
sample_584,0.27691
sample_585,0.87202
sample_586,0.75326
sample_587,0.51703
sample_588,0.36572
sample_589,0.49229
sample_590,0.31822
sample_591,0.65275
sample_592,0.9216
sample_593,0.37992
sample_594,0.71
sample_595,0.28298
sample_596,0.82231
sample_597,0.92875
sample_598,0.89016
sample_600,0.57915
sample_601,0.27221
sample_602,0.81533
sample_603,0.28594
sample_605,0.7165
sample_606,0.65766
sample_607,0.76598
sample_608,0.87447
sample_609,0.53575
sample_610,0.71246
sample_611,0.33452
sample_613,0.57223
sample_614,0.83542
sample_616,0.83528
sample_619,0.87811
sample_623,0.2691
sample_624,0.36106
sample_625,0.76039
sample_628,0.3469
sample_629,0.60871
sample_630,0.45744
sample_631,0.58845
sample_632,0.63557
sample_633,0.58328
sample_634,0.28596
sample_635,0.81977
sample_636,0.71844
sample_637,0.5319
sample_638,0.95954
sample_639,0.67351
sample_640,0.9958
sample_641,0.80931
sample_642,0.89838
sample_643,0.61315
sample_644,0.41136
sample_645,0.60383
sample_646,0.58548
sample_647,0.89598
sample_648,0.86958
sample_650,0.57493
sample_651,0.93566
sample_652,0.88241
sample_653,0.8128
sample_654,0.99706
sample_655,0.71311
sample_656,0.49439
sample_658,0.76926
sample_659,0.43875
sample_660,0.54344
sample_662,0.38271
sample_663,0.966
sample_664,0.73007
sample_665,0.70186
sample_666,0.70368
sample_667,0.34513
sample_668,0.88804
sample_669,0.893
sample_671,0.99044
sample_672,0.77764
sample_674,0.59778
sample_677,0.74653
sample_678,0.91272
sample_679,0.32767
sample_681,0.40165
sample_682,0.28767
sample_683,0.45821
sample_684,0.74616
sample_685,0.60381
sample_686,0.74955
sample_688,0.57544
sample_689,0.59188
sample_690,0.29839
sample_693,0.94013
sample_695,0.8979
sample_696,0.64101
sample_697,0.74403
sample_698,0.43194
sample_699,0.97174
sample_700,0.52963
sample_702,0.5918
sample_703,0.88817
sample_704,0.43064
sample_705,0.875
sample_706,0.83337
sample_707,0.69733
sample_708,0.40025
sample_709,0.45159
sample_710,0.82554
sample_712,0.62813
sample_714,0.29759
sample_715,0.46544
sample_716,0.62716
sample_717,0.85139
sample_719,0.47164
sample_720,0.30297
sample_721,0.86545
sample_722,0.77923
sample_723,0.81944
sample_724,0.54842
sample_725,0.26286
sample_726,0.43498
sample_727,0.84705
sample_728,0.72291
sample_729,0.47233
sample_730,0.66815
sample_731,0.89801
sample_732,0.4973
sample_733,0.86042
sample_734,0.33722
sample_735,0.71116
sample_736,0.97291
sample_738,0.3931
sample_739,0.59754
sample_740,0.71648
sample_741,0.5199
sample_742,0.86322
sample_744,0.89269
sample_746,0.51598
sample_747,0.60323
sample_748,0.92227
sample_749,0.51178
sample_750,0.81517
sample_751,0.44382
sample_752,0.94566
sample_753,0.43049
sample_754,0.6792
sample_755,0.57648
sample_756,0.53123
sample_757,0.86631
sample_758,0.77175
sample_759,0.85565
sample_760,0.93147
sample_762,0.56871
sample_763,0.28603
sample_764,0.76192
sample_765,0.84799
sample_766,0.26988
sample_767,0.8519
sample_768,0.45497
sample_769,0.59592
sample_770,0.85515
sample_771,0.27032
sample_772,0.42404
sample_773,0.87693
sample_775,0.62074
sample_776,0.46376
sample_777,0.7719
sample_778,0.8756
sample_779,0.61862
sample_781,0.53458
sample_782,0.62343
sample_783,0.30896
sample_784,0.86711
sample_785,0.9176
sample_786,0.91847
sample_788,0.88475
sample_789,0.49139
sample_791,0.42023
sample_792,0.44855
sample_793,0.5199
sample_794,0.37401
sample_796,0.93618
sample_797,0.39372
sample_798,0.97134
sample_803,0.28154
sample_804,0.71558
sample_805,0.84777
sample_806,0.37447
sample_807,0.47602
sample_808,0.68316
sample_809,0.43189
sample_810,0.45572
sample_811,0.33481
sample_812,0.3637
sample_813,0.83776
sample_814,0.64892
sample_815,0.29725
sample_817,0.56014
sample_818,0.49496
sample_819,0.73796
sample_820,0.28503
sample_822,0.29122
sample_823,0.46656
sample_824,0.80719
sample_825,0.47167
sample_826,0.53342
sample_828,0.89954
sample_829,0.30288
sample_830,0.39775
sample_832,0.85262
sample_833,0.84197
sample_834,0.50009
sample_836,0.78181
sample_837,0.53212
sample_838,0.30588
sample_839,0.37289
sample_840,0.80639
sample_841,0.88328
sample_842,0.60706
sample_843,0.52619
sample_844,0.70022
sample_845,0.68264
sample_846,0.43199
sample_847,0.57443
sample_848,0.72535
sample_849,0.56917
sample_850,0.60931
sample_851,0.30776
sample_852,0.46869
sample_853,0.43063
sample_854,0.86885
sample_856,0.9166
sample_858,0.83029
sample_859,0.2714
sample_860,0.42329
sample_861,0.7616
sample_862,0.90487
sample_863,0.80133
sample_866,0.91552
sample_867,0.36999
sample_868,0.83647
sample_869,0.6793
sample_870,0.62778
sample_871,0.84671
sample_872,0.62763
sample_873,0.30092
sample_874,0.97685
sample_875,0.79332
sample_876,0.58125
sample_877,0.6489
sample_878,0.57507
sample_880,0.88895
sample_882,0.78989
sample_883,0.6554
sample_884,0.35786
sample_886,0.89396
sample_887,0.6042
sample_889,0.59862
sample_890,0.50697
sample_891,0.52561
sample_892,0.29548
sample_894,0.8731
sample_896,0.9262
sample_897,0.32675
sample_898,0.84832
sample_899,0.89111
sample_900,0.74138
sample_901,0.96322
sample_902,0.70874
sample_904,0.60471
sample_907,0.43792
sample_908,0.65012
sample_909,0.50958
sample_910,0.86773
sample_911,0.58618
sample_912,0.53496
sample_913,0.66972
sample_914,0.51781
sample_917,0.30006
sample_918,0.80992
sample_920,0.75544
sample_921,0.8102
sample_922,0.38979
sample_923,0.53203
sample_924,0.84598
sample_926,0.33241
sample_928,0.74973
sample_929,0.57333
sample_930,0.60286
sample_931,0.78844
sample_933,0.85742
sample_934,0.79818
sample_936,0.88415
sample_937,0.40427
sample_938,0.6931
sample_939,0.3379
sample_940,0.85447
sample_942,0.81164
sample_944,0.37658
sample_945,0.94707
sample_946,0.45191
sample_947,0.95901
sample_948,0.6191
sample_949,0.87079
sample_951,0.9109
sample_952,0.60914
sample_953,0.84726
sample_954,0.91404
sample_955,0.40978
sample_957,0.38426
sample_959,0.403
sample_960,0.99703
sample_961,0.60765
sample_962,0.52372
sample_963,0.88999
sample_964,0.53931
sample_967,0.98556
sample_968,0.42614
sample_970,0.44143
sample_971,0.82232
sample_972,0.97123
sample_975,0.63106
sample_976,0.97196
sample_978,0.55378
sample_979,0.53975
sample_980,0.8882
sample_981,0.81291
sample_982,0.42966
sample_983,0.62843
sample_985,0.84424
sample_986,0.74903
sample_987,0.66664
sample_988,0.36036
sample_990,0.84227
sample_991,0.64391
sample_992,0.44555
sample_994,0.62072
sample_996,0.92118
sample_997,0.61879
sample_999,0.68184
sample_1001,0.67039
sample_1002,0.86194
sample_1003,0.54643
sample_1005,0.46394
sample_1006,0.47038
sample_1007,0.83296
sample_1008,0.84915
sample_1011,0.39779
sample_1012,0.80688
sample_1014,0.33696
sample_1015,0.79775
sample_1016,0.72961
sample_1017,0.85702
sample_1018,0.82302
sample_1019,0.97406
sample_1020,0.61795
sample_1021,0.72314
sample_1022,0.42584
sample_1023,0.87226
sample_1024,0.8052
sample_1025,0.98578
sample_1026,0.29391
sample_1028,0.38095
sample_1029,0.80607
sample_1030,0.44948
sample_1031,0.78388
sample_1032,0.45686
sample_1034,0.85929
sample_1035,0.36664
sample_1036,0.44622
sample_1038,0.87411
sample_1039,0.86468
sample_1040,0.73113
sample_1041,0.83476
sample_1042,0.37078
sample_1043,0.52033
sample_1044,0.40003
sample_1045,0.67617
sample_1046,0.89216
sample_1047,0.44975
sample_1050,0.84829
sample_1051,0.54216
sample_1052,0.89128
sample_1053,0.86598
sample_1054,0.81654
sample_1055,0.58796
sample_1056,0.44328
sample_1057,0.80331
sample_1058,0.55859
sample_1059,0.81122
sample_1060,0.29564
sample_1061,0.99384
sample_1062,0.95923
sample_1063,0.35283
sample_1064,0.95934
sample_1065,0.37152
sample_1066,0.88459
sample_1068,0.6298
sample_1069,0.97087
sample_1070,0.65683
sample_1072,0.6608
sample_1074,0.64775
sample_1075,0.83945
sample_1076,0.92808
sample_1077,0.80999
sample_1078,0.80543
sample_1079,0.54459
sample_1080,0.42382
sample_1081,0.61104
sample_1082,0.44608
sample_1083,0.89475
sample_1084,0.99419
sample_1086,0.26739
sample_1087,0.68898
sample_1088,0.90955
sample_1089,0.90601
sample_1091,0.28303
sample_1092,0.44035
sample_1093,0.87866
sample_1094,0.51245
sample_1095,0.31663
sample_1096,0.90182
sample_1097,0.35333
sample_1098,0.96047
sample_1099,0.87688
sample_1100,0.7265
sample_1101,0.61005
sample_1102,0.95577
sample_1103,0.81143
sample_1104,0.626
sample_1105,0.41712
sample_1106,0.46614
sample_1108,0.51202
sample_1109,0.59057
sample_1111,0.84675
sample_1112,0.56159
sample_1113,0.7465
sample_1114,0.37162
sample_1118,0.53105
sample_1119,0.34633
sample_1120,0.66115
sample_1121,0.36885
sample_1122,0.74972
sample_1123,0.96038
sample_1124,0.61319
sample_1125,0.40673
sample_1126,0.86872
sample_1127,0.44504
sample_1128,0.38786
sample_1130,0.80602
sample_1131,0.36061
sample_1132,0.83475
sample_1133,0.36901
sample_1134,0.47025
sample_1135,0.63722
sample_1136,0.78445
sample_1137,0.57432
sample_1139,0.27047
sample_1140,0.75835
sample_1141,0.89203
sample_1142,0.51363
sample_1143,0.3
sample_1144,0.78576
sample_1145,0.43622
sample_1147,0.86692
sample_1148,0.52816
sample_1149,0.88142
sample_1150,0.88475
sample_1151,0.37908
sample_1152,0.68767
sample_1153,0.45698
sample_1154,0.80793
sample_1155,0.74077
sample_1156,0.86033
sample_1157,0.64884
sample_1158,0.34348
sample_1160,0.58469
sample_1161,0.68806
sample_1162,0.96182
sample_1163,0.77781
sample_1164,0.33225
sample_1166,0.58669
sample_1167,0.3644
sample_1168,0.58883
sample_1169,0.9842
sample_1171,0.34616
sample_1172,0.88416
sample_1173,0.25059
sample_1174,0.57068
sample_1175,0.80239
sample_1176,0.64225
sample_1177,0.36853
sample_1178,0.74679
sample_1179,0.97746
sample_1180,0.54589
sample_1181,0.58674
sample_1182,0.25537
sample_1184,0.73611
sample_1186,0.37113
sample_1187,0.42917
sample_1188,0.60101
sample_1190,0.43301
sample_1191,0.73363
sample_1192,0.34818
sample_1193,0.88638
sample_1194,0.41494
sample_1196,0.90102
sample_1197,0.89424
sample_1198,0.50365
sample_1200,0.81173
sample_1201,0.66289
sample_1202,0.961
sample_1203,0.29606
sample_1204,0.84207
sample_1205,0.73958
sample_1206,0.86003
sample_1207,0.5813
sample_1209,0.90323
sample_1210,0.80181
sample_1211,0.6044
sample_1212,0.31658
sample_1214,0.44437
sample_1215,0.83723
sample_1216,0.8359
sample_1217,0.37106
sample_1219,0.71295
sample_1220,0.75248
sample_1221,0.93139
sample_1222,0.93948
sample_1223,0.51728
sample_1224,0.84789
sample_1225,0.26723
sample_1229,0.38043
sample_1230,0.85677
sample_1231,0.78547
sample_1234,0.69991
sample_1235,0.40187
sample_1236,0.54523
sample_1237,0.84446
sample_1238,0.88366
sample_1239,0.56838
sample_1240,0.8168
sample_1241,0.44662
sample_1243,0.56488
sample_1244,0.46305
sample_1245,0.75482
sample_1246,0.25284
sample_1247,0.516
sample_1248,0.92388
sample_1249,0.45353
sample_1250,0.44355
sample_1251,0.5369
sample_1252,0.85506
sample_1253,0.61148
sample_1254,0.99589
sample_1255,0.46248
sample_1256,0.29208
sample_1257,0.86329
sample_1258,0.74384
sample_1260,0.75192
sample_1261,0.27621
sample_1262,0.8438
sample_1263,0.97451
sample_1264,0.45306
sample_1265,0.65506
sample_1266,0.40884
sample_1268,0.89236
sample_1269,0.33777
sample_1270,0.73688
sample_1271,0.37459
sample_1272,0.88256
sample_1273,0.32646
sample_1274,0.87754
sample_1275,0.33974
sample_1276,0.32493
sample_1277,0.98633
sample_1279,0.82688
sample_1280,0.46932
sample_1281,0.52436
sample_1283,0.97823
sample_1285,0.53487
sample_1286,0.79113
sample_1287,0.67297
sample_1288,0.95263
sample_1289,0.5662
sample_1290,0.25117
sample_1291,0.54447
sample_1292,0.54455
sample_1293,0.82493
sample_1294,0.84963
sample_1296,0.64127
sample_1297,0.88952
sample_1298,0.95171
sample_1299,0.55765
sample_1300,0.89273
sample_1303,0.66518
sample_1304,0.72609
sample_1305,0.66704
sample_1306,0.88254
sample_1307,0.44849
sample_1308,0.98365
sample_1309,0.56339
sample_1310,0.28054
sample_1311,0.45416
sample_1312,0.59891
sample_1313,0.62491
sample_1314,0.83149
sample_1315,0.62159
sample_1316,0.84004
sample_1317,0.52042
sample_1318,0.69491
sample_1319,0.34426
sample_1320,0.79012
sample_1321,0.90158
sample_1323,0.98662
sample_1326,0.57123
sample_1327,0.37661
sample_1328,0.53757
sample_1329,0.58476
sample_1332,0.89113
sample_1333,0.26543
sample_1334,0.93015
sample_1336,0.99916
sample_1337,0.76408
sample_1338,0.85348
sample_1339,0.42428
sample_1340,0.88744
sample_1341,0.98504
sample_1342,0.92498
sample_1343,0.98018
sample_1344,0.72177
sample_1345,0.53676
sample_1346,0.49622
sample_1347,0.43403
sample_1349,0.26158
sample_1350,0.88285
sample_1351,0.63867
sample_1352,0.97882
sample_1353,0.40404
sample_1355,0.85348
sample_1356,0.33518
sample_1357,0.5714
sample_1359,0.7231
sample_1360,0.88917
sample_1361,0.99563
sample_1363,0.71561
sample_1364,0.69292
sample_1365,0.55544
sample_1366,0.25264
sample_1367,0.382
sample_1369,0.95982
sample_1370,0.91744
sample_1371,0.68897
sample_1372,0.87632
sample_1373,0.83115
sample_1374,0.6893
sample_1375,0.26035
sample_1376,0.25443
sample_1377,0.65673
sample_1379,0.64004
sample_1380,0.38938
sample_1381,0.30139
sample_1382,0.96138
sample_1383,0.56034
sample_1384,0.63162
sample_1385,0.89219
sample_1386,0.41018
sample_1387,0.66434
sample_1388,0.84447
sample_1389,0.59766
sample_1390,0.7602
sample_1392,0.91317
sample_1393,0.32968
sample_1395,0.77384
sample_1397,0.69519
sample_1398,0.71958
sample_1399,0.78522
sample_1400,0.44698
sample_1401,0.91797
sample_1402,0.76053
sample_1403,0.42808
sample_1404,0.8071
sample_1405,0.63746
sample_1406,0.84762
sample_1407,0.29808
sample_1408,0.84584
sample_1409,0.87188
 
Round 2  –  Family of sample_1189
sample_3,0.65884
sample_6,0.44039
sample_11,0.46825
sample_21,0.86617
sample_30,0.8249
sample_32,0.94342
sample_53,0.74481
sample_55,0.39194
sample_56,0.91583
sample_61,0.99793
sample_66,0.86036
sample_69,0.59202
sample_77,0.36501
sample_80,0.81351
sample_87,0.37751
sample_89,0.26215
sample_119,0.84315
sample_143,0.99476
sample_148,0.61571
sample_155,0.44662
sample_161,0.90794
sample_165,0.81638
sample_166,0.6385
sample_169,0.82614
sample_170,0.31752
sample_180,0.78066
sample_188,0.99328
sample_200,0.79182
sample_218,0.57419
sample_222,0.42441
sample_223,0.36096
sample_228,0.91578
sample_231,0.80934
sample_233,0.4475
sample_248,0.28743
sample_251,0.43601
sample_264,0.72867
sample_300,0.35387
sample_304,0.79511
sample_307,0.94828
sample_314,0.42527
sample_320,0.88625
sample_323,0.56569
sample_340,0.43898
sample_344,0.9996
sample_361,0.60559
sample_366,0.91296
sample_371,0.57565
sample_374,0.58965
sample_375,0.41784
sample_376,0.84063
sample_381,0.86221
sample_383,0.46354
sample_384,0.43952
sample_385,0.86698
sample_391,0.92845
sample_392,0.85366
sample_396,0.727
sample_403,0.63761
sample_410,0.27832
sample_415,0.47869
sample_419,0.54892
sample_426,0.36838
sample_432,0.57613
sample_433,0.7275
sample_438,0.90029
sample_439,0.37018
sample_440,0.4325
sample_446,0.54695
sample_448,0.49049
sample_452,0.26473
sample_471,0.91762
sample_477,0.49173
sample_487,0.98579
sample_489,0.79123
sample_492,0.82232
sample_493,0.86755
sample_497,0.87146
sample_500,0.73551
sample_510,0.53175
sample_516,0.42283
sample_526,0.78792
sample_543,0.50367
sample_551,0.81917
sample_552,0.39085
sample_557,0.46356
sample_559,0.9502
sample_568,0.85285
sample_578,0.5154
sample_580,0.54185
sample_583,0.87062
sample_599,0.78567
sample_604,0.43954
sample_612,0.91071
sample_618,0.79439
sample_620,0.66301
sample_621,0.25619
sample_622,0.88665
sample_627,0.5508
sample_649,0.45807
sample_657,0.7419
sample_661,0.30807
sample_670,0.89157
sample_675,0.87456
sample_676,0.80813
sample_680,0.45465
sample_687,0.84468
sample_691,0.36159
sample_692,0.63915
sample_694,0.39642
sample_701,0.74681
sample_713,0.79876
sample_718,0.57973
sample_737,0.6693
sample_743,0.6854
sample_745,0.83888
sample_761,0.443
sample_774,0.31231
sample_780,0.6564
sample_787,0.46561
sample_790,0.30353
sample_795,0.82718
sample_799,0.4369
sample_800,0.76099
sample_802,0.50335
sample_816,0.82431
sample_821,0.33324
sample_855,0.66941
sample_857,0.98357
sample_864,0.41631
sample_865,0.53306
sample_879,0.63348
sample_881,0.26543
sample_888,0.87375
sample_893,0.69266
sample_906,0.64088
sample_915,0.52139
sample_919,0.58793
sample_927,0.91703
sample_932,0.62741
sample_935,0.32638
sample_941,0.67741
sample_943,0.40695
sample_950,0.3014
sample_958,0.51164
sample_965,0.47038
sample_966,0.25111
sample_969,0.37396
sample_973,0.7127
sample_974,0.34708
sample_977,0.97677
sample_984,0.86282
sample_993,0.48539
sample_998,0.47236
sample_1000,0.56111
sample_1004,0.82292
sample_1009,0.8131
sample_1010,0.56809
sample_1013,0.82903
sample_1027,0.25873
sample_1033,0.53864
sample_1037,0.90867
sample_1049,0.30579
sample_1067,0.99521
sample_1071,0.64662
sample_1073,0.80162
sample_1090,0.68787
sample_1110,0.84471
sample_1115,0.65514
sample_1116,0.58685
sample_1117,0.9864
sample_1129,0.32786
sample_1138,0.66104
sample_1159,0.54305
sample_1165,0.88119
sample_1183,0.58402
sample_1185,0.26406
sample_1195,0.85257
sample_1199,0.86489
sample_1208,0.4617
sample_1213,0.88436
sample_1218,0.3479
sample_1226,0.8643
sample_1227,0.64578
sample_1228,0.66967
sample_1232,0.90306
sample_1267,0.60551
sample_1278,0.62152
sample_1282,0.31409
sample_1284,0.74078
sample_1295,0.28586
sample_1301,0.38338
sample_1322,0.4245
sample_1325,0.78095
sample_1330,0.74372
sample_1331,0.34343
sample_1348,0.49224
sample_1354,0.896
sample_1358,0.60325
sample_1362,0.36585
sample_1368,0.8182
sample_1378,0.71777
sample_1391,0.31679
sample_1396,0.72635
sample_1410,0.71903
 
Round 3  –  Family of sample_76
sample_2,0.88233
sample_48,0.59166
sample_111,0.51098
